codigo,descricao,cod_descricao
11973,Desastre Ferroviário Culposo,11973:Desastre Ferroviário Culposo
10262,Doença Em Pessoa Da Família,10262:Doença Em Pessoa Da Família
10063,Educação Profissionalizante,10063:Educação Profissionalizante
10528,Entidades Sem Fins Lucrativos,10528:Entidades Sem Fins Lucrativos
11299,Evasão De Preso Ou Internado,11299:Evasão De Preso Ou Internado
11743,Exceção - De Incompetência,11743:Exceção - De Incompetência
11091,Exclusão Das Forças Armadas,11091:Exclusão Das Forças Armadas
11109,Exercício Regular Do Direito,11109:Exercício Regular Do Direito
9681,Extorsão Indireta (Art. 160),9681:Extorsão Indireta (Art. 160)
4905,Fundação De Direito Privado,4905:Fundação De Direito Privado
11762,Fusão De Partidos Políticos,11762:Fusão De Partidos Políticos
12382,Fusão De Partidos Políticos,12382:Fusão De Partidos Políticos
10727,Gratificação De Inatividade,10727:Gratificação De Inatividade
7937,Inclusão/Exclusão De Jurado,7937:Inclusão/Exclusão De Jurado
11094,Indignidade Para O Oficialato,11094:Indignidade Para O Oficialato
11603,Inelegibilidade - Reeleição,11603:Inelegibilidade - Reeleição
10888,Inscrição Indevida No Cadin,10888:Inscrição Indevida No Cadin
7667,Investigação De Maternidade,7667:Investigação De Maternidade
5804,Investigação De Paternidade,5804:Investigação De Paternidade
11864,Irregularidade No Atendimento,11864:Irregularidade No Atendimento
11390,Obrigação De Reparar O Dano,11390:Obrigação De Reparar O Dano
10818,Obtenção De Documento Falso,10818:Obtenção De Documento Falso
11282,Ordem Arbitrária De Invasão,11282:Ordem Arbitrária De Invasão
7628,Outras Relações De Trabalho,7628:Outras Relações De Trabalho
11057,Penas Restritivas De Direitos,11057:Penas Restritivas De Direitos
6104,Pensão Por Morte (Art. 74/9),6104:Pensão Por Morte (Art. 74/9)
12850,Plano Municipal De Educação,12850:Plano Municipal De Educação
10904,Prisão Domiciliar / Especial,10904:Prisão Domiciliar / Especial
9804,Quadrilha Ou Bando (Art. 288),9804:Quadrilha Ou Bando (Art. 288)
12860,Quantidade De Alunos Por Sala,12860:Quantidade De Alunos Por Sala
7677,Reconhecimento / Dissolução,7677:Reconhecimento / Dissolução
12368,Registro De Partido Político,12368:Registro De Partido Político
10743,Registro Do Partido Político,10743:Registro Do Partido Político
12573,Regularização De Histórico,12573:Regularização De Histórico
12575,Regularização De Histórico,12575:Regularização De Histórico
11064,Representação Do Corregedor,11064:Representação Do Corregedor
12152,Revisão De Tutela Antecipada,12152:Revisão De Tutela Antecipada
10678,Sequestro De Verbas Públicas,10678:Sequestro De Verbas Públicas
11257,Sequestro Ou Cárcere Privado,11257:Sequestro Ou Cárcere Privado
10332,Serviço Militar Obrigatório,10332:Serviço Militar Obrigatório
10417,Sistema Nacional De Trânsito,10417:Sistema Nacional De Trânsito
10535,Taxa De Iluminação Pública,10535:Taxa De Iluminação Pública
10077,Transporte Aéreo - Aeroporto,10077:Transporte Aéreo - Aeroporto
10263,Tratamento Da Própria Saúde,10263:Tratamento Da Própria Saúde
11883,Tratamento Médico-Hospitalar,11883:Tratamento Médico-Hospitalar
12223,Tratamento Médico-Hospitalar,12223:Tratamento Médico-Hospitalar
12489,Tratamento Médico-Hospitalar,12489:Tratamento Médico-Hospitalar
12491,Tratamento Médico-Hospitalar,12491:Tratamento Médico-Hospitalar
11512,Uso Proibido De Alto-Falantes,11512:Uso Proibido De Alto-Falantes
3443,Violação De Direito Autoral,3443:Violação De Direito Autoral
9721,Violação De Direito Autoral,9721:Violação De Direito Autoral
10318,Índice Da Urv Lei 8.880/1994,10318:Índice Da Urv Lei 8.880/1994
10344,Índice Da Urv Lei 8.880/1994,10344:Índice Da Urv Lei 8.880/1994
10316,Índice De 45% Lei 8.237/1991,10316:Índice De 45% Lei 8.237/1991
10315,"Índice De 84,32% Março/1990","10315:Índice De 84,32% Março/1990"
1705, Registro De Entidade Sindical,1705: Registro De Entidade Sindical
9651,Abandono De Incapaz (Art. 133),9651:Abandono De Incapaz (Art. 133)
11337,Abuso De Confiança Ou Boa Fé,11337:Abuso De Confiança Ou Boa Fé
12564,Alistamento Eleitoral - Fraude,12564:Alistamento Eleitoral - Fraude
5870,Apologia De Crime Ou Criminoso,5870:Apologia De Crime Ou Criminoso
9806,Apologia De Crime Ou Criminoso,9806:Apologia De Crime Ou Criminoso
10793,Apuração/Recontagem De Votos,10793:Apuração/Recontagem De Votos
11943,"Art. 29, Ii, Da Lei 8.213/1991","11943:Art. 29, Ii, Da Lei 8.213/1991"
6189,Certidão De Tempo De Serviço,6189:Certidão De Tempo De Serviço
3580,Coação No Curso Do Processo ,3580:Coação No Curso Do Processo 
9773,Contra A Incolumidade Pública,9773:Contra A Incolumidade Pública
9850,Contra Os Desenhos Industriais,9850:Contra Os Desenhos Industriais
1816,Contrato Por Prazo Determinado,1816:Contrato Por Prazo Determinado
9835,Corrupção Passiva (Art. 317),9835:Corrupção Passiva (Art. 317)
10741,Criação Do Partido Político,10741:Criação Do Partido Político
12025,Crimes Do Estatuto Do Torcedor,12025:Crimes Do Estatuto Do Torcedor
4963,Cédula De Crédito Industrial,4963:Cédula De Crédito Industrial
9907,De Quebra De Sigilo Financeiro,9907:De Quebra De Sigilo Financeiro
10592,Desconto Em Folha De Pagamento,10592:Desconto Em Folha De Pagamento
11128,Deserção - Casos Assimilados,11128:Deserção - Casos Assimilados
11130,Deserção Por Evasão Ou Fuga,11130:Deserção Por Evasão Ou Fuga
11564,Designação De Juiz Eleitoral,11564:Designação De Juiz Eleitoral
1904,Despedida / Dispensa Imotivada,1904:Despedida / Dispensa Imotivada
10394,Dívida Ativa Não-Tributária,10394:Dívida Ativa Não-Tributária
10445,Esbulho / Turbação / Ameaça,10445:Esbulho / Turbação / Ameaça
11744,Exceção - De Litispendência,11744:Exceção - De Litispendência
10274,Exercício Em Outro Município,10274:Exercício Em Outro Município
10374,Exigência De Prática Forense,10374:Exigência De Prática Forense
3421,Extorsão Mediante Seqüestro ,3421:Extorsão Mediante Seqüestro 
3537,Falsidade De Atestado Médico ,3537:Falsidade De Atestado Médico 
10119,Gestão De Florestas Públicas,10119:Gestão De Florestas Públicas
5944,Ie/ Imposto Sobre Exportação,5944:Ie/ Imposto Sobre Exportação
5941,Ii/ Imposto Sobre Importação,5941:Ii/ Imposto Sobre Importação
10646,Inconstitucionalidade Material,10646:Inconstitucionalidade Material
11601,Inelegibilidade - Inalistável,11601:Inelegibilidade - Inalistável
12756,Interesses Ou Direitos Difusos,12756:Interesses Ou Direitos Difusos
5950,Itr/ Imposto Territorial Rural,5950:Itr/ Imposto Territorial Rural
10527,Livros / Jornais / Periódicos,10527:Livros / Jornais / Periódicos
11612,Nome Do Candidato - Homonímia,11612:Nome Do Candidato - Homonímia
11989,Nulidade De Ato Administrativo,11989:Nulidade De Ato Administrativo
9652,Omissão De Socorro (Art. 135),9652:Omissão De Socorro (Art. 135)
10641,Penas Do Código Penal Militar,10641:Penas Do Código Penal Militar
6170,Perda Da Qualidade De Segurado,6170:Perda Da Qualidade De Segurado
12354,Perturbação Da Tranquilidade,12354:Perturbação Da Tranquilidade
2243,Plano De Demissão Voluntária,2243:Plano De Demissão Voluntária
12220,Preparação De Ato Terrorista,12220:Preparação De Ato Terrorista
5900,Prescrição Culposa De Drogas,5900:Prescrição Culposa De Drogas
9867,Prescrição Culposa De Drogas,9867:Prescrição Culposa De Drogas
10615,Princípio Da Insignificância,10615:Princípio Da Insignificância
11090,Princípio Da Insignificância,11090:Princípio Da Insignificância
11932,Princípio Da Territorialidade,11932:Princípio Da Territorialidade
6018,Processo Administrativo Fiscal,6018:Processo Administrativo Fiscal
5585,Registro / Cadastro Do Armador,5585:Registro / Cadastro Do Armador
11688,Registro De Comitê Financeiro,11688:Registro De Comitê Financeiro
10135,Requisição De Bem Particular,10135:Requisição De Bem Particular
11573,Requisição De Força Federal,11573:Requisição De Força Federal
6220,Responsabilidade Do Fornecedor,6220:Responsabilidade Do Fornecedor
10104,Restituição De Área - Funai,10104:Restituição De Área - Funai
2458,Salário / Diferença Salarial,2458:Salário / Diferença Salarial
6102,Salário-Família (Art. 65/70),6102:Salário-Família (Art. 65/70)
6078,Seguro Apagão (Lei 10.438/02),6078:Seguro Apagão (Lei 10.438/02)
3403,Seqüestro E Cárcere Privado ,3403:Seqüestro E Cárcere Privado 
12511,Sistema Único De Saúde (Sus),12511:Sistema Único De Saúde (Sus)
10634,Suspensão Condicional Da Pena,10634:Suspensão Condicional Da Pena
11087,Suspensão Condicional Da Pena,11087:Suspensão Condicional Da Pena
5965,Taxa De Melhoramento De Portos,5965:Taxa De Melhoramento De Portos
10796,Transporte Em Dia De Eleição,10796:Transporte Em Dia De Eleição
7656,União Estável Ou Concubinato,7656:União Estável Ou Concubinato
11870,Utilização De Bens Públicos,11870:Utilização De Bens Públicos
11258,Violação De Correspondência,11258:Violação De Correspondência
11348,Violação De Sigilo Funcional,11348:Violação De Sigilo Funcional
9841,Abandono De Função (Art. 323),9841:Abandono De Função (Art. 323)
10302,Adicional Por Tempo De Serviço,10302:Adicional Por Tempo De Serviço
10356,Assistência Médico-Hospitalar,10356:Assistência Médico-Hospitalar
6196,Cancelamento De Naturalização,6196:Cancelamento De Naturalização
7644,Categoria Profissional Especial,7644:Categoria Profissional Especial
11737,Cautelar Inominada - Incidental,11737:Cautelar Inominada - Incidental
11279,Conservação Ilegal De Comando,11279:Conservação Ilegal De Comando
11695,Contas - Aprovação Das Contas,11695:Contas - Aprovação Das Contas
9848,Contra A Propriedade Industrial,9848:Contra A Propriedade Industrial
9876,Contra As Relações De Consumo,9876:Contra As Relações De Consumo
1654,Contrato Individual De Trabalho,1654:Contrato Individual De Trabalho
7641,Contrato Provisório De Emprego,7641:Contrato Provisório De Emprego
10645,Controle De Constitucionalidade,10645:Controle De Constitucionalidade
11310,Crimes Contra O Dever Funcional,11310:Crimes Contra O Dever Funcional
5883,Crimes De Concorrência Desleal,5883:Crimes De Concorrência Desleal
6064,Custeio De Assistência Médica,6064:Custeio De Assistência Médica
12010,Da Lei Do Planejamento Familiar,12010:Da Lei Do Planejamento Familiar
10802,Declaração De Inelegibilidade,10802:Declaração De Inelegibilidade
4703,"Defeito, Nulidade Ou Anulação","4703:Defeito, Nulidade Ou Anulação"
11306,Desrespeito A Símbolo Nacional,11306:Desrespeito A Símbolo Nacional
10491,Direitos E Títulos De Crédito,10491:Direitos E Títulos De Crédito
2409,Enquadramento / Classificação,2409:Enquadramento / Classificação
4706,Evicção Ou Vicio Redibitório,4706:Evicção Ou Vicio Redibitório
11731,Execução - De Multa Eleitoral,11731:Execução - De Multa Eleitoral
10744,Extinção Do Partido Político,10744:Extinção Do Partido Político
5852,Favorecimento Da Prostituição,5852:Favorecimento Da Prostituição
9750,Favorecimento Da Prostituição,9750:Favorecimento Da Prostituição
9693,Fraude À Execução (Art. 179),9693:Fraude À Execução (Art. 179)
9677,Furto De Coisa Comum (Art. 156),9677:Furto De Coisa Comum (Art. 156)
11711,Impugnação - Voto Por Cédula,11711:Impugnação - Voto Por Cédula
12056,Impugnação - Voto Por Cédula,12056:Impugnação - Voto Por Cédula
10803,Impugnação De Mandato Eletivo,10803:Impugnação De Mandato Eletivo
6108,Incapacidade Laborativa Parcial,6108:Incapacidade Laborativa Parcial
5928,Incidência Sobre 13° Salário,5928:Incidência Sobre 13° Salário
5919,Incidência Sobre Aposentadoria,5919:Incidência Sobre Aposentadoria
7780,Indenização Por Dano Material,7780:Indenização Por Dano Material
8808,Indenização Por Dano Material,8808:Indenização Por Dano Material
10439,Indenização Por Dano Material,10439:Indenização Por Dano Material
10502,Indenização Por Dano Material,10502:Indenização Por Dano Material
11597,Inelegibilidade - Analfabetismo,11597:Inelegibilidade - Analfabetismo
10311,Irredutibilidade De Vencimentos,10311:Irredutibilidade De Vencimentos
10221,Isonomia/Equivalência Salarial,10221:Isonomia/Equivalência Salarial
10686,Multa Cominatória / Astreintes,10686:Multa Cominatória / Astreintes
11343,Não Inclusão De Nome Em Lista,11343:Não Inclusão De Nome Em Lista
11293,Oposição A Ordem De Sentinela,11293:Oposição A Ordem De Sentinela
11199,Perigo De Desastre Ferroviário,11199:Perigo De Desastre Ferroviário
11715,Quociente Eleitoral/Partidário,11715:Quociente Eleitoral/Partidário
11858,Recebimento De Bolsa De Estudos,11858:Recebimento De Bolsa De Estudos
12158,Registro De Ocorrência Pela Pm,12158:Registro De Ocorrência Pela Pm
12159,Registro De Ocorrência Pela Pm,12159:Registro De Ocorrência Pela Pm
10177,Remuneração De Ativos Retidos,10177:Remuneração De Ativos Retidos
10572,Termo De Adesão Da Lc 110/2001,10572:Termo De Adesão Da Lc 110/2001
11325,Uso De Documento Pessoal Alheio,11325:Uso De Documento Pessoal Alheio
3408,Violação De Correspondência ,3408:Violação De Correspondência 
3563,Violação Do Sigilo Funcional ,3563:Violação Do Sigilo Funcional 
10272,Alistamento / Serviço Eleitoral,10272:Alistamento / Serviço Eleitoral
10681,Aposentadoria / Pensão Especial,10681:Aposentadoria / Pensão Especial
6052,Aposentadoria/Retorno Aotrabalho,6052:Aposentadoria/Retorno Aotrabalho
6101,Auxílio-Doença Previdenciário,6101:Auxílio-Doença Previdenciário
11484,Calúnia Na Propaganda Eleitoral,11484:Calúnia Na Propaganda Eleitoral
11721,Captação Ilícita De Sufrágio,11721:Captação Ilícita De Sufrágio
11634,Cargo - Presidente Da República,11634:Cargo - Presidente Da República
10653,Competência Da Justiça Federal,10653:Competência Da Justiça Federal
10898,Competência Da Justiça Federal,10898:Competência Da Justiça Federal
11913,Composição De Turmas Recursais,11913:Composição De Turmas Recursais
11558,Conduta Vedada A Agente Público,11558:Conduta Vedada A Agente Público
9720,Contra A Propriedade Intelectual,9720:Contra A Propriedade Intelectual
5274,Contrato De Trabalho Temporário,5274:Contrato De Trabalho Temporário
6048,Contribuições Previdenciárias,6048:Contribuições Previdenciárias
5984,Cpf/Cadastro De Pessoas Físicas,5984:Cpf/Cadastro De Pessoas Físicas
3463,Crimes Contra A Dignidade Sexual,3463:Crimes Contra A Dignidade Sexual
3605,Crimes Contra A Economia Popular,3605:Crimes Contra A Economia Popular
3615,Crimes Contra A Ordem Econômica,3615:Crimes Contra A Ordem Econômica
9051,Desconfiguração De Justa Causa,9051:Desconfiguração De Justa Causa
11479,Destruição De Dados Eleitorais,11479:Destruição De Dados Eleitorais
11049,Direito Processual Penal Militar,11049:Direito Processual Penal Militar
10468,Direitos / Deveres Do Condômino,10468:Direitos / Deveres Do Condômino
10234,Disponibilidade / Aproveitamento,10234:Disponibilidade / Aproveitamento
10298,Diárias E Outras Indenizações,10298:Diárias E Outras Indenizações
10409,Empregado Público / Temporário,10409:Empregado Público / Temporário
11107,Estado De Necessidade Exculpante,11107:Estado De Necessidade Exculpante
9815,Falsidade Ideológica (Art. 299),9815:Falsidade Ideológica (Art. 299)
12858,Formação Técnica Profissional,12858:Formação Técnica Profissional
3543,Fraude De Lei Sobre Estrangeiros,3543:Fraude De Lei Sobre Estrangeiros
9825,Fraude De Lei Sobre Estrangeiros,9825:Fraude De Lei Sobre Estrangeiros
11188,Fuga Após Acidente De Trânsito,11188:Fuga Após Acidente De Trânsito
9994,Indenização Por Dano Ambiental,9994:Indenização Por Dano Ambiental
11607,Inelegibilidade - Vida Pregressa,11607:Inelegibilidade - Vida Pregressa
11487,Injúria Na Propaganda Eleitoral,11487:Injúria Na Propaganda Eleitoral
7898,Instituição De Bem De Família,7898:Instituição De Bem De Família
2215,Multa Prevista Em Norma Coletiva,2215:Multa Prevista Em Norma Coletiva
11838,Operações Urbanas Consorciadas,11838:Operações Urbanas Consorciadas
3550,Peculato Mediante Erro De Outrem,3550:Peculato Mediante Erro De Outrem
12090,Perda Ou Modificação De Guarda,12090:Perda Ou Modificação De Guarda
5907,Prestação De Garantia Graciosa,5907:Prestação De Garantia Graciosa
9960,Prestação De Garantia Graciosa,9960:Prestação De Garantia Graciosa
9890,Previstos Na Lei De Estrangeiros,9890:Previstos Na Lei De Estrangeiros
12643,Processamento De Lista Tríplice,12643:Processamento De Lista Tríplice
11829,Produtos Controlados / Perigosos,11829:Produtos Controlados / Perigosos
11772,Propaganda Política Partidária,11772:Propaganda Política Partidária
11216,Provocação A País Estrangeiro,11216:Provocação A País Estrangeiro
6139,Reajuste Pela Súmula 260 Do Tfr,6139:Reajuste Pela Súmula 260 Do Tfr
6112,Redução Da Capacidade Auditiva,6112:Redução Da Capacidade Auditiva
10007,Registro / Porte De Arma De Fogo,10007:Registro / Porte De Arma De Fogo
